Rk,Player,From,To,School,Conf,G,MP,PER,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,PProd,ORtg,DRtg,OWS,DWS,WS,OBPM,DBPM,BPM
141,Tookie Brown\tookie-brown-1,2016,2019,Georgia Southern,Sun Belt,129,4277,23.1,.581,.526,1.8,10.5,6.1,24.9,2.6,0.7,13.2,25.7,2300,118.0,103.1,13.8,5.8,19.6,4.4,-0.7,3.7
142,Evan Eschmeyer\evan-eschmeyer-1,1996,1999,Northwestern,Big Ten,112,3448,,.622,.595,,,,,,,17.5,,,,,15.2,4.5,19.6,,,
143,Todd MacCulloch\todd-macculloch-1,1996,1999,Washington,Pac-10,115,1937,,.669,.664,,,,,,,11.6,,,,,14.5,5.1,19.6,,,
144,Matt Rafferty\matt-rafferty-1,2016,2019,Furman,Southern,117,3144,27.6,.632,.599,10.5,21.0,15.8,19.4,3.5,3.6,13.5,19.9,1441,130.2,92.0,12.1,7.5,19.6,4.2,4.8,9.0
145,Yogi Ferrell\kevin-ferrell-1,2013,2016,Indiana,Big Ten,137,4496,19.4,.575,.524,2.1,9.1,5.8,26.7,1.5,0.2,15.3,22.7,2075,121.0,105.1,14.7,4.8,19.5,6.1,0.3,6.4
146,Shawn Long\shawn-long-1,2013,2016,Louisiana,Sun Belt,135,4017,27.6,.564,.535,12.7,27.8,20.1,8.2,1.3,6.8,13.6,28.4,2211,112.6,95.6,11.7,7.8,19.5,1.6,1.6,3.2
147,Ryan Rossiter\ryan-rossiter-1,2008,2011,Siena,MAAC,133,3663,26.1,.579,.523,12.0,26.5,17.4,7.5,1.9,3.9,12.5,19.0,1021,120.5,92.9,9.9,9.6,19.5,1.8,1.7,3.5
148,Speedy Claxton\speedy-claxton-1,1997,2000,Hofstra,AEC,119,2975,,.545,.490,,,,,,,16.0,,,,,9.9,9.5,19.4,,,
149,Luke Harangody\luke-harangody-1,2007,2010,Notre Dame,Big East,129,3769,29.3,.536,.486,8.3,24.2,17.8,13.3,0.9,2.0,9.1,34.7,573,116.0,104.0,9.8,9.6,19.4,,,
150,Aleks Maric\aleks-maric-1,2005,2008,Nebraska,Big 12,121,3179,,.572,.536,,,18.8,12.3,,3.6,15.8,25.3,,,,9.0,10.4,19.4,,,
151,Tommy Brenton\tommy-brenton-1,2009,2013,Stony Brook,AEC,127,3798,22.0,.557,.515,10.9,24.2,17.3,23.2,3.5,1.3,20.4,15.5,976,116.5,87.1,8.1,11.2,19.3,3.1,4.6,7.8
152,Corsley Edwards\corsley-edwards-1,1999,2002,Central Connecticut State,NEC,123,3398,,.550,.509,,,,,,,12.4,,,,,7.8,11.5,19.3,,,
153,Brendan Haywood\brendan-haywood-1,1998,2001,North Carolina,ACC,141,3007,,.634,.637,,,,,,,16.4,,,,,10.6,8.8,19.3,,,
154,John Holland\john-holland-1,2008,2011,Boston University,AEC,129,4195,24.1,.562,.510,4.8,14.3,9.6,10.2,2.6,1.0,11.2,29.2,1205,114.5,98.3,12.5,6.8,19.3,3.8,-1.2,2.6
155,Antawn Jamison\antawn-jamison-1,1996,1998,North Carolina,ACC,104,2251,,.593,.580,,,,,,,11.0,,,,,11.8,7.5,19.3,,,
156,Fletcher Magee\fletcher-magee-1,2016,2019,Wofford,Southern,134,4261,22.7,.638,.601,1.3,10.3,5.8,10.9,1.3,0.4,9.5,26.6,2116,123.9,108.3,15.7,3.6,19.3,6.2,-3.2,3.0
157,E'Twaun Moore\etwaun-moore-1,2008,2011,Purdue,Big Ten,140,4517,22.6,.536,.508,4.3,11.7,8.0,20.2,2.5,1.2,12.7,27.5,1104,110.2,94.2,9.9,9.4,19.3,7.1,3.4,10.5
158,Josh Perkins\josh-perkins-1,2015,2019,Gonzaga,WCC,153,4689,15.7,.571,.542,1.7,7.9,5.1,24.0,2.2,0.5,18.5,17.9,1764,115.6,96.6,10.1,9.2,19.3,4.1,2.5,6.6
159,Darius Songaila\darius-songaila-1,1999,2002,Wake Forest,ACC,130,3401,,.591,.516,,,,,,,18.6,,,,,11.3,8.0,19.3,,,
160,Kyle Wiltjer\kyle-wiltjer-1,2012,2016,Total,Total,147,3504,24.6,.605,.574,6.2,15.1,11.0,11.1,0.8,2.4,10.5,26.0,1715,122.7,97.6,13.2,6.0,19.3,6.2,1.1,7.2
161,Lavoy Allen\lavoy-allen-1,2008,2011,Temple,A-10,135,4352,21.8,.562,.542,10.8,22.0,16.5,14.3,1.1,5.0,13.0,19.3,821,113.6,90.0,9.5,9.7,19.2,1.2,5.3,6.6
162,Darren Collison\darren-collison-1,2006,2009,UCLA,Pac-10,142,4151,,.594,.544,,,5.1,24.4,,0.3,19.8,21.8,,,,11.0,8.2,19.2,,,
163,Alex Franklin\alex-franklin-1,2007,2010,Siena,MAAC,130,3814,24.2,.598,.567,9.2,18.3,13.7,6.8,2.4,2.0,16.0,22.6,515,115.2,91.9,10.3,8.8,19.2,,,
164,Draymond Green\draymond-green-1,2009,2012,Michigan State,Big Ten,145,3619,25.4,.543,.506,9.3,26.6,18.0,24.6,3.0,3.6,16.5,23.7,1470,111.8,88.3,9.6,9.6,19.2,5.9,7.3,13.1
165,Desmond Mason\desmond-mason-1,1997,2000,Oklahoma State,Big 12,129,3868,,.572,.537,,,,,,,13.0,,,,,9.4,9.8,19.2,,,
166,Frank Mason\frank-mason-1,2014,2017,Kansas,Big 12,145,4345,19.6,.574,.524,2.2,10.3,6.5,24.4,2.2,0.2,14.1,21.8,1943,119.7,101.5,12.8,6.4,19.2,6.2,2.4,8.6
167,Jeff Ayres\jeff-pendergraph-1,2006,2009,Arizona State,Pac-10,126,3801,,.620,.580,,,16.1,6.7,,2.8,15.3,22.3,,,,12.0,7.2,19.1,,,
168,Kenny Boynton\kenny-boynton-1,2010,2013,Florida,SEC,145,4674,18.4,.537,.498,2.3,6.8,4.5,16.6,1.7,0.4,10.5,23.6,1915,115.4,101.7,13.3,5.8,19.1,6.4,0.3,6.7
169,Nigel Hayes\nigel-hayes-1,2014,2017,Wisconsin,Big Ten,150,4439,20.7,.531,.483,7.5,14.8,11.2,15.0,1.9,1.5,12.0,24.3,1892,113.6,99.0,11.6,7.6,19.1,4.2,3.5,7.7
170,Frank Kaminsky\frank-kaminsky-1,2012,2015,Wisconsin,Big Ten,144,2943,29.6,.609,.573,7.9,20.7,14.4,14.9,1.7,5.2,9.2,25.5,1398,127.3,93.9,12.8,6.3,19.1,7.8,5.4,13.2
171,C.J. Massinburg\cj-massinburg-1,2016,2019,Buffalo,MAC,130,4008,21.9,.593,.550,6.1,14.2,10.2,14.2,1.9,1.1,10.8,21.9,1927,123.9,101.6,13.1,6.0,19.1,5.5,1.0,6.6
172,Javon McCrea\javon-mccrea-1,2011,2014,Buffalo,MAC,128,3473,30.9,.591,.576,14.3,19.2,16.8,18.4,2.8,7.6,15.4,29.4,1899,114.5,93.6,11.9,7.2,19.1,4.4,4.7,9.1
173,James Posey\james-posey-1,1997,1999,Xavier,A-10,95,2048,,.633,.568,,,17.1,9.5,3.7,-0.6,18.2,24.7,,,,11.0,8.1,19.1,,,
174,Cuthbert Victor\cuthbert-victor-1,2001,2004,Murray State,OVC,123,2760,,.624,.609,,,17.8,13.1,,3.6,11.8,21.4,,,,10.1,9.0,19.1,,,
175,Carlos Boozer\carlos-boozer-1,2000,2002,Duke,ACC,101,2620,,.665,.631,,,,,,,12.2,,,,,11.4,7.6,19.0,,,
176,Jerald Fields\jerald-fields-1,2001,2004,East Tennessee State,Southern,115,2688,,.621,.597,,,11.7,11.4,,3.8,18.0,19.0,,,,9.0,9.9,19.0,,,
177,Josh Howard\josh-howard-1,2000,2003,Wake Forest,ACC,127,3536,,.558,.524,,,14.0,13.4,,3.2,14.8,28.0,,,,8.1,10.9,19.0,,,
178,Kevin Johnson\kevin-johnson-2,2000,2003,Tulsa,WAC,132,1947,,.601,.564,,,11.7,6.7,,5.3,10.4,23.4,,,,9.7,9.3,19.0,,,
179,Egidijus Mockevicius\egidijus-mockevicius-1,2013,2016,Evansville,MVC,136,3497,25.9,.652,.617,11.0,31.8,22.1,2.7,1.5,9.3,13.4,20.2,1367,122.4,89.7,10.1,8.8,19.0,0.4,4.4,4.7
180,Josh Scott\josh-scott-2,2013,2016,Colorado,Pac-12,124,3761,25.0,.582,.521,11.3,18.2,14.8,7.8,1.3,4.6,9.3,21.7,1661,124.8,99.4,13.0,6.1,19.0,4.0,3.5,7.5
181,Corey Walden\corey-walden-2,2011,2015,Total,Total,125,3978,23.1,.631,.574,3.2,12.8,7.9,19.9,4.4,0.5,16.1,23.0,1767,119.7,99.5,12.8,6.2,19.0,4.2,0.2,4.4
182,Ceola Clark\ceola-clark-1,2009,2013,Western Illinois,Summit,124,4186,22.5,.610,.576,2.8,11.6,7.4,26.6,3.7,0.4,15.2,20.0,1274,118.7,95.7,12.6,6.3,18.9,4.8,0.2,5.0
183,Langston Galloway\langston-galloway-1,2011,2014,Saint Joseph's,A-10,133,4720,20.5,.588,.552,3.4,11.4,7.5,13.7,2.2,1.4,8.4,21.0,1816,121.8,105.0,14.2,4.7,18.9,6.1,0.0,6.1
184,Joseph Harris\joseph-harris-1,2006,2010,Coastal Carolina,Big South,134,3806,26.5,.574,.562,11.7,21.8,16.6,8.9,3.6,3.0,16.6,19.3,475,116.6,82.0,8.8,10.1,18.9,,,
185,Daniel Kickert\daniel-kickert-1,2003,2006,Saint Mary's (CA),WCC,123,3624,,.615,.573,,,10.1,6.7,,1.4,15.0,25.1,,,,13.4,5.6,18.9,,,
186,Kendrick Perry\kendrick-perry-1,2011,2014,Youngstown State,Horizon,123,4183,23.8,.588,.541,3.0,11.7,7.2,25.9,3.5,0.9,12.5,24.0,1976,119.3,103.1,14.0,4.9,18.9,5.7,-0.7,5.0
187,Chasson Randle\chasson-randle-1,2012,2015,Stanford,Pac-12,144,4791,19.3,.566,.514,1.8,10.1,5.9,16.3,2.1,0.2,13.4,25.9,2193,112.6,102.0,12.7,6.2,18.9,5.3,0.6,6.0
188,Kelly Wise\kelly-wise-1,1999,2002,Memphis,CUSA,124,969,,.541,.534,,,,,,,17.7,,,,,5.8,13.1,18.9,,,
189,Grayson Allen\grayson-allen-1,2015,2018,Duke,ACC,142,3965,21.4,.591,.533,2.3,10.1,6.4,19.6,2.1,0.3,12.4,24.1,1944,123.3,104.4,13.9,4.9,18.8,7.4,1.2,8.6
190,William Buford\william-buford-1,2009,2012,Ohio State,Big Ten,145,4727,19.0,.535,.504,4.1,13.9,8.8,15.1,1.7,1.0,12.0,23.8,1574,111.4,95.4,11.0,7.8,18.8,4.4,3.1,7.5
191,Jalen Cannon\jalen-cannon-1,2012,2015,St. Francis (NY),NEC,127,3789,24.9,.578,.544,12.9,23.5,17.9,6.9,1.4,1.9,9.8,21.8,1650,122.8,98.7,12.7,6.1,18.8,2.4,-0.2,2.2
192,LaceDarius Dunn\lacedarius-dunn-1,2008,2011,Baylor,Big 12,134,3961,22.1,.595,.552,3.0,11.0,7.4,12.8,2.4,0.6,13.8,29.7,1111,113.6,98.8,13.5,5.3,18.8,4.7,-0.8,3.9
193,Dominique Morrison\dominique-morrison-1,2009,2012,Oral Roberts,Summit,129,4295,22.9,.580,.521,3.8,13.1,8.1,12.2,1.3,1.2,10.3,23.8,1632,122.6,105.0,14.3,4.5,18.8,5.4,-2.0,3.4
194,Denzel Valentine\denzel-valentine-1,2013,2016,Michigan State,Big Ten,144,4182,20.4,.569,.544,4.6,18.7,12.0,29.5,1.9,1.1,18.0,22.0,1755,114.8,96.4,10.9,7.9,18.8,6.4,3.9,10.3
195,Dylan Windler\dylan-windler-1,2016,2019,Belmont,OVC,128,3759,23.0,.663,.640,6.9,22.7,15.3,12.2,1.9,2.6,14.2,19.9,1617,125.4,97.9,11.8,6.9,18.8,4.8,2.6,7.4
196,Julius Hodge\julius-hodge-1,2002,2005,North Carolina State,ACC,129,4258,,.573,.513,,,11.1,23.3,,1.4,15.7,25.6,,,,11.3,7.5,18.7,,,
197,Ken Johnson\ken-johnson-2,1998,2001,Ohio State,Big Ten,127,2752,,.562,.540,,,,,,,16.5,,,,,5.4,13.3,18.7,,,
198,Courtney Lee\courtney-lee-1,2005,2008,Western Kentucky,Sun Belt,127,3957,,.572,.535,,,10.4,15.1,,1.0,14.1,25.4,,,,11.1,7.5,18.7,,,
199,Jordan Taylor\jordan-taylor-1,2009,2012,Wisconsin,Big Ten,136,3950,23.0,.532,.477,3.3,11.0,6.8,26.7,1.8,0.3,9.7,23.7,1531,121.4,99.0,13.0,5.8,18.7,8.8,1.8,10.6
200,Ronny Turiaf\ronny-turiaf-1,2002,2005,Gonzaga,WCC,127,3239,,.588,.520,,,16.4,7.4,,4.2,15.1,27.6,,,,9.7,9.0,18.7,,,
201,Ryan Broekhoff\ryan-broekhoff-1,2010,2013,Valparaiso,Horizon,134,3642,24.2,.619,.578,6.8,22.5,14.8,14.4,2.1,3.0,12.6,21.5,1515,123.5,97.2,12.6,6.0,18.6,5.7,2.4,8.1
202,Brian Earl\brian-earl-1,1996,1999,Princeton,Ivy,116,,,.642,.618,,,,,,,,,,,,14.1,4.5,18.6,,,
203,Chris Lofton\chris-lofton-1,2005,2008,Tennessee,SEC,128,3859,,.627,.596,,,6.1,11.7,,0.3,9.0,24.7,,,,14.3,4.3,18.6,,,
204,Nic Moore\nic-moore-1,2012,2016,Total,Total,135,4363,18.7,.581,.532,1.0,7.3,4.3,29.6,2.4,0.2,17.0,22.7,1844,116.7,101.0,12.2,6.4,18.6,5.5,-0.5,5.0
205,Keifer Sykes\keifer-sykes-1,2012,2015,Green Bay,Horizon,127,4236,21.7,.549,.490,2.3,10.8,6.6,28.2,2.2,0.3,13.0,27.0,2059,113.4,100.2,12.5,6.1,18.6,3.9,-0.8,3.1
206,Mario Chalmers\mario-chalmers-1,2006,2008,Kansas,Big 12,110,3137,,.619,.584,,,5.3,22.7,,0.8,19.3,21.8,,,,9.5,9.0,18.5,,,
207,Taj Gibson\taj-gibson-1,2007,2009,Southern California,Pac-10,105,3435,,.597,.580,,,14.8,8.4,,5.5,19.2,19.2,,,,8.4,10.1,18.5,,,
208,Juan'ya Green\juanya-green-1,2012,2016,Total,Total,134,5002,20.8,.538,.467,1.9,10.9,6.1,31.0,2.7,1.1,15.4,25.0,2447,112.9,105.9,14.1,4.4,18.5,3.8,-0.9,2.9
209,Jock Landale\jock-landale-1,2015,2018,Saint Mary's (CA),WCC,126,2776,31.5,.654,.628,12.6,25.7,19.6,12.6,0.8,3.6,13.9,29.7,1542,125.2,95.3,12.7,5.9,18.5,5.4,2.9,8.3
210,Andrew Nicholson\andrew-nicholson-1,2009,2012,St. Bonaventure,A-10,123,3672,27.7,.616,.585,8.9,20.5,14.9,7.4,0.9,6.0,14.8,29.1,1499,115.9,99.8,12.7,5.9,18.5,3.9,1.4,5.3
211,Gyno Pomare\gyno-pomare-1,2005,2009,San Diego,WCC,130,3383,,.592,.559,,,14.1,7.7,,3.8,11.8,25.5,,,,10.4,8.1,18.5,,,
212,D.J. White\dj-white-1,2005,2008,Indiana,Big Ten,99,3025,,.595,.563,,,15.3,6.6,,4.7,12.5,24.2,,,,9.1,9.4,18.5,,,
213,Joe Young\joseph-young-1,2012,2015,Total,Total,132,4333,22.2,.586,.537,2.4,10.3,6.4,16.5,1.7,0.2,10.1,25.3,2116,121.3,107.8,15.3,3.2,18.5,6.2,-1.7,4.6
214,Erwin Dudley\erwin-dudley-1,2000,2003,Alabama,SEC,129,2078,,.563,.530,,,15.9,7.5,,1.8,12.8,22.6,,,,8.8,9.6,18.4,,,
215,Devonte' Graham\devonte-graham-1,2015,2018,Kansas,Big 12,142,4498,18.2,.578,.536,1.7,8.9,5.5,23.6,2.5,0.3,15.1,19.7,1866,119.7,102.4,12.0,6.4,18.4,6.3,2.3,8.6
216,Jerian Grant\jerian-grant-1,2012,2015,Notre Dame,Total,119,4337,21.4,.563,.506,1.4,8.4,5.0,31.9,2.6,0.9,14.7,23.1,1877,117.9,104.2,13.9,4.5,18.4,6.1,0.7,6.8
217,Chuck Hayes\chuck-hayes-1,2002,2005,Kentucky,SEC,134,3516,,.558,.513,,,15.5,15.2,,2.6,16.5,20.2,,,,5.9,12.5,18.4,,,
218,Buddy Hield\buddy-hield-1,2013,2016,Oklahoma,Big 12,132,4182,22.4,.584,.548,5.6,11.6,8.7,12.9,2.3,0.9,12.7,26.6,2092,115.4,101.0,12.2,6.2,18.4,7.2,1.7,8.9
219,Vandarel Jones\vandarel-jones-1,1998,2001,Southern Mississippi,CUSA,118,,,.644,.651,,,,,,,16.9,,,,,9.6,8.8,18.4,,,
220,Alando Tucker\alando-tucker-1,2003,2007,Wisconsin,Big Ten,134,4297,,.540,.510,,,10.6,13.7,,0.4,10.0,30.8,,,,9.3,9.2,18.4,,,
221,Billy White\billy-white-1,2008,2011,San Diego State,MWC,134,3530,21.0,.623,.609,8.9,9.9,10.6,9.9,2.4,2.7,17.6,18.7,692,115.7,95.8,9.7,8.7,18.4,4.2,4.8,9.1
222,Tony Brown\tony-brown-2,1999,2002,Utah State,Big West,127,1079,,.612,.572,,,5.2,29.9,,0.4,14.3,21.2,,,,12.1,6.2,18.3,,,
223,Louis Bullock\louis-bullock-1,1996,1999,Michigan,Big Ten,132,,,.587,.532,,,,,,,,,,,,14.0,4.3,18.3,,,
224,Andrew Goudelock\andrew-goudelock-1,2008,2011,College of Charleston,Southern,140,4588,25.2,.574,.552,2.4,10.4,5.7,19.3,1.7,0.7,12.2,28.2,1471,114.6,106.7,14.9,3.4,18.3,6.5,-2.6,4.0
225,Danny Granger\danny-granger-1,2002,2005,Total,Total,95,2695,,.587,.533,,,17.7,17.6,,4.1,13.8,30.8,,,,9.6,8.7,18.3,,,
226,Sheldon McClellan\sheldon-mcclellan-1,2012,2016,Total,Total,141,4237,21.0,.580,.519,3.5,11.3,7.5,9.6,1.9,0.5,9.6,23.2,1767,120.0,102.9,13.2,5.1,18.3,5.5,1.0,6.5
227,Luke Nevill\luke-nevill-1,2006,2009,Utah,MWC,125,3625,,.622,.579,,,16.9,10.2,,5.1,15.1,27.8,,,,13.8,4.5,18.3,,,
228,Morris Peterson\morris-peterson-1,1996,2000,Michigan State,Big Ten,137,2573,,.582,.547,,,,,,,12.8,,,,,10.0,8.2,18.3,,,
229,Nolan Smith\nolan-smith-1,2008,2011,Duke,ACC,143,3842,22.9,.551,.503,3.5,7.9,5.7,21.1,2.1,0.4,14.4,25.6,1396,117.3,96.6,11.6,6.7,18.3,7.3,2.3,9.6
230,Grant Stout\grant-stout-1,2004,2007,Northern Iowa,MVC,127,3377,,.588,.555,,,16.8,9.4,,4.9,13.1,19.8,,,,7.7,10.5,18.3,,,
231,Bradford Burgess\bradford-burgess-1,2009,2012,Virginia Commonwealth,CAA,146,4572,19.6,.578,.539,5.9,14.7,10.1,9.7,2.0,1.6,11.5,20.2,1329,118.9,99.0,11.5,6.7,18.2,4.7,1.2,5.9
232,Tim Duncan\tim-duncan-1,1996,1997,Wake Forest,ACC,63,2327,,.612,.589,,,,,,,16.6,,,,,9.8,8.4,18.2,,,
233,Tu Holloway\terrell-holloway-1,2009,2012,Xavier,A-10,134,4298,21.6,.578,.479,1.4,10.5,6.1,26.8,2.3,0.3,17.9,24.2,1686,117.5,100.8,12.3,5.9,18.2,7.0,1.1,8.1
234,Ibrahim Jaaber\ibrahim-jaaber-1,2004,2007,Pennsylvania,Ivy,114,3569,,.582,.555,,,7.2,14.6,,1.3,14.2,21.5,,,,9.1,9.1,18.2,,,
235,Steve Logan\steve-logan-1,1999,2002,Cincinnati,CUSA,135,1195,,.577,.522,,,,,,,10.6,,,,,11.7,6.6,18.2,,,
236,Tayshaun Prince\tayshaun-prince-1,1999,2002,Kentucky,SEC,135,4018,,.557,.529,,,,,,,12.3,,,,,8.4,9.8,18.2,,,
237,D'Vauntes Smith-Rivera\dvauntes-smith-rivera-1,2013,2016,Georgetown,Big East,130,4257,20.7,.569,.511,3.5,11.0,7.3,19.8,2.4,0.6,11.3,23.6,1855,118.3,103.0,12.7,5.5,18.2,6.3,1.0,7.3
238,Jake Voskuhl\jake-voskuhl-1,1997,2000,Connecticut,Big East,138,2184,,.573,.542,,,,,,,23.0,,,,,5.0,13.3,18.2,,,
239,Trevon Bluiett\trevon-bluiett-1,2015,2018,Xavier,Big East,142,4553,19.3,.574,.527,4.1,15.0,9.7,13.2,1.4,0.6,11.5,24.3,2080,116.9,104.1,12.5,5.6,18.1,5.8,1.3,7.1
240,Keydren Clark\keydren-clark-1,2003,2006,Saint Peter's,MAAC,118,4558,,.548,.492,,,5.1,23.1,,0.4,12.4,31.6,,,,12.4,5.7,18.1,,,
241,Luis Flores\luis-flores-1,2000,2004,Total,Total,119,3654,,.582,.506,,,7.4,15.6,,0.6,13.2,28.4,,,,12.4,5.8,18.1,,,
242,Ricky Minard\ricky-minard-1,2001,2004,Morehead State,OVC,114,2934,,.600,.556,,,12.4,26.7,,1.4,14.9,32.3,,,,14.3,3.7,18.1,,,
243,Tasmin Mitchell\tasmin-mitchell-1,2006,2010,Louisiana State,SEC,137,4692,22.0,.533,.499,9.0,19.7,11.4,13.3,2.2,1.4,13.3,23.1,496,106.5,100.8,8.5,9.6,18.1,,,
244,Brad Waldow\brad-waldow-1,2012,2015,Saint Mary's (CA),WCC,134,3486,26.6,.596,.588,13.3,19.1,16.2,10.2,1.0,4.1,11.3,25.3,1640,121.4,99.9,12.8,5.3,18.1,3.9,1.9,5.8
245,Darren Brooks\darren-brooks-1,2002,2005,Southern Illinois,MVC,132,3980,,.536,.512,,,9.9,22.5,,1.5,13.5,25.0,,,,7.1,10.9,18.0,,,
246,Terence Dials\terence-dials-1,2002,2006,Ohio State,Big Ten,132,3487,,.583,.558,,,15.1,6.3,,2.0,14.8,24.7,,,,9.1,8.9,18.0,,,
247,Francisco Garcia\francisco-garcia-1,2003,2005,Louisville,CUSA,98,2757,,.587,.535,,,7.6,28.9,,3.3,16.2,26.1,,,,8.4,9.6,18.0,,,
248,Treveon Graham\treveon-graham-1,2012,2015,Virginia Commonwealth,Total,140,3558,23.2,.542,.502,8.7,18.1,13.0,12.0,1.8,0.9,9.9,26.8,1785,115.9,96.1,11.4,6.6,18.0,5.3,0.8,6.2
249,Lynn Greer\lynn-greer-1,1998,2002,Temple,A-10,137,3671,,.550,.495,,,4.4,24.8,,0.3,12.6,32.2,,,,10.4,7.6,18.0,,,
250,Alex Hamilton\alex-hamilton-1,2013,2016,Louisiana Tech,Total,140,3895,22.5,.557,.498,2.8,11.7,7.2,25.6,3.1,1.2,15.1,26.1,1999,112.0,95.5,10.2,7.8,18.0,3.4,1.6,4.9
251,David Lee\david-lee-1,2002,2005,Florida,SEC,127,3171,,.609,.581,,,16.3,17.3,,2.4,18.2,23.5,,,,9.6,8.4,18.0,,,
252,Keith Waleskowski\keith-waleskowski-1,2001,2004,Dayton,A-10,129,2887,,.599,.538,,,17.0,11.6,,1.2,15.8,20.9,,,,9.8,8.2,18.0,,,
253,Seth Curry\seth-curry-1,2009,2013,Total,Total,141,4357,19.8,.578,.534,2.3,6.9,5.3,13.3,2.4,0.5,11.0,23.8,1283,121.7,100.7,12.7,5.3,17.9,7.0,1.4,8.4
254,Perry Ellis\perry-ellis-1,2013,2016,Kansas,Big 12,144,3604,23.0,.576,.530,8.9,17.2,13.3,8.6,1.5,2.1,10.0,24.2,1674,120.3,98.0,11.5,6.4,17.9,4.6,2.6,7.2
255,Trey Freeman\trey-freeman-2,2012,2016,Total,Total,135,4619,21.3,.516,.471,1.7,11.5,6.5,26.1,2.2,0.3,10.6,28.2,2213,110.7,103.4,12.5,5.4,17.9,2.4,-1.6,0.9
256,Donald Sims\donald-sims-1,2008,2011,Appalachian State,Southern,130,4058,24.8,.618,.555,1.0,9.7,5.0,17.9,2.1,0.3,14.1,25.5,1297,122.9,106.8,15.3,2.6,17.9,6.2,-2.0,4.1
257,Kemba Walker\kemba-walker-1,2009,2011,Connecticut,Big East,111,3647,25.7,.539,.475,3.5,10.6,7.3,26.6,3.2,0.7,13.5,26.2,1450,116.7,98.8,11.5,6.4,17.9,10.2,2.7,12.9
258,Bonzi Wells\bonzi-wells-1,1996,1998,Ball State,MAC,86,1810,,.554,.519,,,,,,,15.7,,,,,9.3,8.6,17.9,,,
259,Chris Williams\chris-williams-10,1999,2002,Virginia,ACC,119,943,,.594,.561,,,,,,,15.0,,,,,10.6,7.4,17.9,,,
260,Randy Culpepper\randy-culpepper-1,2008,2011,Texas-El Paso,CUSA,138,4283,22.0,.552,.516,2.4,6.8,4.7,14.3,3.2,0.8,11.4,27.1,1146,111.2,94.9,10.1,7.7,17.8,4.6,1.1,5.7
261,Paul Davis\paul-davis-1,2003,2006,Michigan State,Big Ten,130,3349,,.597,.543,,,17.2,11.8,,2.0,15.8,26.7,,,,10.7,7.1,17.8,,,
262,Marcus Denmon\marcus-denmon-1,2009,2012,Missouri,Big 12,141,3598,24.4,.596,.563,3.9,12.1,7.9,12.2,2.8,0.4,8.6,22.2,1372,128.0,99.9,12.3,5.5,17.8,8.9,0.5,9.4
263,Henry Domercant\henry-domercant-1,2000,2003,Eastern Illinois,OVC,120,2004,,.583,.528,,,11.8,16.8,,1.4,10.3,35.5,,,,13.5,4.3,17.8,,,
264,Vince Edwards\vince-edwards-2,2015,2018,Purdue,Big Ten,138,3957,19.9,.581,.543,8.4,14.1,11.5,19.6,1.0,1.7,14.4,21.3,1702,119.3,99.7,11.3,6.5,17.8,5.5,3.2,8.8
265,Jeremy Evans\jeremy-evans-1,2007,2010,Western Kentucky,Sun Belt,134,3150,25.7,.660,.648,13.5,17.8,14.4,4.3,1.9,6.8,14.4,16.1,332,133.1,96.0,9.0,8.8,17.8,,,
266,Josh Gasser\josh-gasser-1,2011,2015,Wisconsin,Big Ten,148,4774,14.0,.626,.565,3.3,12.2,7.8,11.3,1.4,0.4,12.8,11.9,1113,130.0,101.1,11.0,6.8,17.8,5.4,3.4,8.7
267,Ty Greene\ty-greene-1,2012,2015,South Carolina Upstate,A-Sun,128,4213,19.5,.552,.506,2.1,8.6,5.2,15.4,2.9,0.5,10.0,22.5,1729,118.3,101.5,12.2,5.6,17.8,3.2,-1.8,1.4
268,Joe Harris\joe-harris--1,2011,2014,Virginia,ACC,135,4084,19.3,.577,.548,3.7,12.4,8.1,14.6,1.9,1.4,12.6,23.6,1555,112.5,95.5,10.0,7.8,17.8,5.4,2.4,7.8
269,Ryan Humphrey\ryan-humphrey-1,1998,2002,Total,Total,123,2797,,.510,.498,,,,,,,14.0,,,,,4.1,13.7,17.8,,,
270,Jacob Pullen\jacob-pullen-1,2008,2011,Kansas State,Big 12,135,3978,24.4,.554,.502,1.8,8.0,4.4,24.3,3.0,0.2,15.6,27.3,1241,120.1,98.9,10.9,6.9,17.8,7.7,1.0,8.7
271,Scottie Reynolds\scottie-reynolds-1,2007,2010,Villanova,Big East,139,4340,24.7,.572,.506,1.9,7.8,5.3,24.2,2.8,0.3,16.9,26.8,567,122.2,104.1,11.9,5.9,17.8,,,
272,Jaylen Adams\jaylen-adams-1,2015,2018,St. Bonaventure,A-10,110,3998,21.5,.607,.535,1.7,8.8,5.3,29.6,2.5,0.6,16.6,23.6,1955,120.4,104.9,13.1,4.7,17.7,6.4,-0.3,6.1
273,Alexander Koul\alexander-koul-1,1996,1998,George Washington,A-10,91,,,.613,.603,,,,,,,,,,,,8.7,9.0,17.7,,,
274,Jai Lewis\jai-lewis-1,2003,2006,George Mason,CAA,125,3460,,.572,.547,,,15.1,9.6,,1.7,13.8,21.1,,,,8.3,9.3,17.7,,,
