Rk,Player,From,To,School,Conf,G,MP,PER,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,PProd,ORtg,DRtg,OWS,DWS,WS,OBPM,DBPM,BPM
506,Gabe Levin\gabe-levin-1,2018,2018,Long Beach State,Big West,32,991,22.5,.557,.482,7.8,19.0,13.4,11.5,1.8,2.2,14.9,30.1,560,109.6,107.1,2.4,1.0,3.4,1.2,-1.1,0.1
507,Sean Lloyd\sean-lloyd-1,2018,2018,Southern Illinois,MVC,33,1146,16.5,.557,.518,5.1,12.1,8.6,12.0,2.7,1.8,14.6,19.4,394,108.7,102.8,1.7,1.6,3.4,1.3,1.5,2.8
508,Eric Lockett\eric-lockett-1,2018,2018,Florida International,CUSA,32,1185,16.7,.517,.485,3.6,16.1,9.6,17.6,1.9,1.2,13.0,21.6,459,104.1,100.9,1.5,1.9,3.4,-0.6,1.3,0.8
509,Nate Mason\nate-mason-1,2018,2018,Minnesota,Big Ten,31,1057,19.0,.526,.482,1.8,9.7,5.7,24.7,1.8,0.2,8.7,24.9,503,113.7,109.8,2.6,0.8,3.4,5.4,-1.0,4.4
510,Nick Mayo\nick-mayo-1,2018,2018,Eastern Kentucky,OVC,31,1062,22.0,.616,.569,5.2,17.8,11.5,14.5,1.3,4.7,17.8,26.2,518,111.0,108.4,2.4,1.0,3.4,1.2,-0.2,0.9
511,Nick McGlynn\nick-mcglynn-1,2018,2018,Drake,MVC,34,787,24.2,.568,.536,10.4,18.3,14.4,11.9,1.0,7.7,9.3,25.5,384,115.3,101.4,2.1,1.2,3.4,1.2,2.7,3.9
512,Devin Mitchell\devin-mitchell-1,2018,2018,Georgia State,Sun Belt,35,993,15.9,.604,.598,1.2,8.4,4.9,12.7,1.4,0.8,12.4,20.7,378,114.6,104.5,2.1,1.2,3.4,2.8,-2.4,0.4
513,Takal Molson\takal-molson-1,2018,2018,Canisius,MAAC,33,966,18.0,.552,.515,7.3,13.0,10.1,16.5,2.3,1.6,15.6,23.2,425,110.5,102.4,2.0,1.4,3.4,1.1,0.5,1.6
514,Doral Moore\doral-moore-1,2018,2018,Wake Forest,ACC,31,791,26.0,.658,.689,13.9,28.4,21.0,2.5,0.8,9.1,13.0,18.8,312,123.8,101.2,2.2,1.2,3.4,2.7,4.0,6.6
515,Josh Okogie\josh-okogie-1,2018,2018,Georgia Tech,ACC,24,873,22.3,.550,.475,7.3,13.1,10.2,15.6,2.9,2.8,13.3,27.3,421,111.3,102.0,2.1,1.3,3.4,4.8,2.0,6.8
516,Nijal Pearson\nijal-pearson-1,2018,2018,Texas State,Sun Belt,33,1077,18.1,.498,.460,7.4,15.0,11.1,17.6,2.5,1.5,13.7,28.5,488,102.5,99.2,1.5,1.9,3.4,0.9,0.2,1.1
517,Luwane Pipkins\luwane-pipkins-1,2018,2018,Massachusetts,A-10,32,1114,21.4,.566,.531,1.6,10.8,6.2,26.5,2.6,0.0,15.3,33.4,634,107.1,109.9,2.6,0.8,3.4,5.0,-2.2,2.8
518,Nick Rakocevic\nick-rakocevic-1,2018,2018,Southern California,Pac-12,36,759,21.8,.619,.627,15.2,19.5,17.4,4.2,2.0,2.8,12.0,18.0,292,124.9,100.9,2.2,1.2,3.4,3.2,2.3,5.5
519,Tevon Saddler\tevon-saddler-1,2018,2018,Nicholls State,Southland,30,878,20.0,.559,.500,5.7,18.9,12.4,17.6,2.8,0.8,18.3,26.9,474,106.6,97.0,1.6,1.7,3.4,-1.0,0.2,-0.7
520,Ahmad Thomas\ahmad-thomas-1,2018,2018,North Carolina-Asheville,Big South,32,1028,21.4,.540,.522,6.2,15.5,11.0,19.9,3.5,1.2,13.6,28.4,516,105.9,102.1,1.9,1.5,3.4,0.2,0.0,0.2
521,Gerdarius Troutman\gerdarius-troutman-1,2018,2018,Florida Atlantic,CUSA,31,841,18.1,.586,.546,1.7,8.3,4.9,8.5,1.8,0.5,6.6,20.1,331,121.5,102.9,2.2,1.2,3.4,3.7,-1.3,2.4
522,Christian Vital\christian-vital-1,2018,2018,Connecticut,AAC,32,1013,19.5,.548,.478,2.8,16.6,9.8,11.6,2.9,0.1,11.4,25.0,444,111.5,105.4,2.2,1.2,3.4,4.5,-0.1,4.3
523,PJ Washington\pj-washington-1,2018,2018,Kentucky,SEC,37,1012,17.8,.559,.529,7.9,14.8,11.6,10.5,1.6,3.5,16.5,20.8,401,110.1,101.0,1.8,1.6,3.4,2.7,4.2,6.9
524,McKinley Wright IV\mckinley-wrightiv-1,2018,2018,Colorado,Pac-12,32,1042,19.8,.533,.489,5.9,10.1,8.1,36.0,1.7,1.5,18.1,25.0,517,109.3,106.8,2.3,1.1,3.4,3.8,2.1,5.9
525,Milik Yarbrough\milik-yarbrough-1,2018,2018,Illinois State,MVC,32,895,23.9,.562,.493,5.7,20.0,12.9,41.4,1.9,2.7,21.1,33.9,564,105.1,101.2,2.0,1.4,3.4,4.5,2.4,6.9
526,Kyle Alexander\kyle-alexander-1,2018,2018,Tennessee,SEC,34,690,21.4,.697,.686,14.1,17.3,15.7,3.1,1.6,9.6,15.4,12.0,194,134.6,94.1,1.8,1.5,3.3,3.6,8.2,11.7
527,Dusty Baker\dusty-baker-1,2018,2018,Weber State,Big Sky,31,789,16.8,.667,.614,1.0,16.5,9.5,24.6,1.7,0.4,19.7,13.9,266,127.3,101.0,2.0,1.3,3.3,2.8,0.0,2.8
528,Brian Beard Jr.\brian-beardjr-1,2018,2018,Florida International,CUSA,31,1114,19.1,.496,.450,0.6,11.7,5.9,33.8,4.6,0.0,16.3,27.7,537,99.3,97.0,1.1,2.2,3.3,1.8,1.2,3.0
529,Amir Bell\amir-bell-2,2018,2018,Princeton,Ivy,29,1001,16.9,.534,.508,2.9,16.5,9.7,20.7,2.4,2.2,12.7,18.4,351,112.7,103.2,1.9,1.4,3.3,1.0,1.8,2.9
530,Davon Bell\davon-bell-1,2018,2018,Presbyterian,Big South,32,1077,19.1,.533,.467,1.4,10.5,5.8,33.5,2.9,0.7,15.2,22.8,458,111.9,109.4,2.4,0.9,3.3,0.4,-2.1,-1.6
531,Jarrell Brantley\jarrell-brantley-1,2018,2018,College of Charleston,CAA,24,775,24.0,.590,.549,6.9,19.5,13.3,11.9,2.0,2.7,14.6,28.5,393,111.7,100.4,2.0,1.3,3.3,1.5,0.9,2.4
532,Shawntrez Davis\shawntrez-davis-1,2018,2018,Bethune-Cookman,MEAC,32,863,21.4,.594,.589,10.1,21.7,16.0,9.5,0.9,4.2,16.5,24.1,431,110.6,99.7,1.8,1.5,3.3,-1.1,-0.9,-2.0
533,Everett Duncan\everett-duncan-1,2018,2018,Vermont,AEC,35,990,11.9,.700,.675,4.2,14.6,9.7,2.9,0.6,0.5,8.6,9.7,203,138.5,103.7,2.0,1.3,3.3,3.5,-0.2,3.3
534,Andrew Eudy\andrew-eudy-1,2018,2018,Campbell,Big South,34,843,21.3,.602,.584,8.3,15.6,12.1,21.8,2.3,8.5,20.7,20.4,350,112.4,99.0,1.8,1.5,3.3,0.2,3.4,3.5
535,Robert Franks\robert-franks-1,2018,2018,Washington State,Pac-12,30,989,21.5,.611,.565,5.9,17.2,11.7,12.6,0.9,3.2,14.1,25.9,487,115.5,111.8,2.7,0.6,3.3,3.9,-0.1,3.8
536,Nick Fuller\nick-fuller-1,2018,2018,South Dakota,Summit,35,575,24.1,.633,.588,9.1,18.6,14.0,5.2,1.3,2.2,10.6,23.1,288,126.5,95.7,2.1,1.2,3.3,2.2,0.2,2.5
537,Christopher Galbreath Jr.\christopher-galbreathjr-1,2018,2018,Sam Houston State,Southland,36,1004,19.7,.513,.490,10.2,22.2,16.0,11.1,1.3,2.7,13.2,29.4,490,102.0,97.6,1.3,1.9,3.3,-1.9,0.1,-1.8
538,Donnell Gresham Jr.\donnell-greshamjr-1,2018,2018,Northeastern,CAA,33,915,15.4,.589,.556,2.0,17.6,10.1,12.7,1.6,0.5,9.9,16.3,287,119.8,101.9,1.9,1.4,3.3,1.7,0.7,2.4
539,Rokas Gustys\rokas-gustys-1,2018,2018,Hofstra,CAA,31,921,21.5,.590,.641,15.6,31.7,23.4,8.0,1.6,1.3,16.1,17.6,361,118.1,105.4,2.2,1.1,3.3,1.1,1.1,2.2
540,DJ Hogg\dj-hogg-1,2018,2018,Texas A&M,SEC,32,989,15.9,.547,.522,4.1,13.4,9.0,14.7,1.5,2.8,13.8,18.2,348,112.2,101.2,1.7,1.6,3.3,4.0,3.7,7.7
541,Zach Jackson\zach-jackson-1,2018,2018,Omaha,Summit,31,986,22.7,.626,.580,5.5,17.7,11.5,5.9,2.0,1.2,13.5,25.1,493,117.1,112.9,2.8,0.5,3.3,2.3,-2.6,-0.4
542,A.J. Jacobson\aj-jacobson-1,2018,2018,North Dakota State,Summit,32,826,17.4,.657,.616,1.5,16.3,9.4,11.6,0.9,1.4,10.5,16.4,283,128.0,104.6,2.2,1.0,3.3,2.5,-0.3,2.2
543,Christian Keeling\christian-keeling-1,2018,2018,Charleston Southern,Big South,28,941,19.7,.533,.482,2.7,16.5,9.3,13.3,2.3,1.8,12.6,28.7,455,106.9,100.8,1.8,1.5,3.3,-0.3,-1.5,-1.8
544,Joe Kilgore\joe-kilgore-1,2018,2018,Texas A&M-Corpus Christi,Southland,29,1019,20.0,.506,.447,3.3,15.5,9.4,22.9,2.9,2.3,13.9,30.4,530,102.7,99.0,1.5,1.8,3.3,0.1,0.2,0.3
545,Jalan McCloud\jalan-mccloud-1,2018,2018,East Tennessee State,Southern,33,869,18.0,.569,.537,2.1,9.9,6.2,25.5,2.4,1.0,18.7,24.3,393,108.1,97.8,1.6,1.7,3.3,0.6,0.6,1.3
546,Rickey McGill\rickey-mcgill-1,2018,2018,Iona,MAAC,34,1145,17.4,.548,.519,2.5,11.1,6.9,30.1,2.5,0.4,18.5,22.4,514,108.1,106.7,2.1,1.2,3.3,2.1,-0.4,1.6
547,DeSean Murray\desean-murray-1,2018,2018,Auburn,SEC,34,812,20.3,.565,.492,12.2,18.7,15.4,13.8,2.0,2.7,17.2,21.1,372,115.4,99.8,2.0,1.4,3.3,3.7,3.8,7.5
548,Eli Pemberton\eli-pemberton-1,2018,2018,Hofstra,CAA,30,1046,18.1,.589,.536,5.2,10.9,8.0,11.5,1.1,0.5,13.1,21.9,463,119.1,113.6,2.9,0.4,3.3,3.2,-1.6,1.7
549,Brandon Randolph\brandon-randolph-1,2018,2018,Utah Valley,WAC,33,1069,14.1,.537,.498,2.3,11.0,7.0,25.5,1.9,0.3,20.4,19.8,402,106.7,100.1,1.5,1.8,3.3,0.4,0.1,0.5
550,Trayvon Reed\trayvon-reed-1,2018,2018,Texas Southern,SWAC,30,834,22.9,.687,.686,10.0,23.4,16.9,2.6,0.9,10.3,14.8,14.5,282,129.1,102.6,2.1,1.2,3.3,-0.2,3.1,2.9
551,Kahron Ross\kahron-ross-1,2018,2018,Lehigh,Patriot,30,983,18.6,.591,.567,1.9,8.4,5.2,24.4,2.4,0.6,14.1,19.9,413,118.3,109.4,2.5,0.8,3.3,2.2,-1.4,0.8
552,Matt Scott\matt-scott-1,2018,2018,Niagara,MAAC,29,959,22.7,.532,.481,7.5,15.5,11.5,15.0,1.8,1.3,10.8,28.1,553,113.4,111.3,2.7,0.6,3.3,3.2,-2.1,1.1
553,Jordan Session\jordan-session-1,2018,2018,Georgia State,Sun Belt,35,910,16.9,.561,.561,9.6,16.5,13.2,6.2,2.8,6.1,16.8,16.0,280,110.0,94.5,1.3,2.0,3.3,-1.1,4.1,3.0
554,Courtney Stockard\courtney-stockard-1,2018,2018,St. Bonaventure,A-10,31,970,17.8,.567,.517,4.7,18.1,11.5,14.5,2.5,1.6,17.3,23.0,402,107.4,99.4,1.6,1.7,3.3,0.7,2.7,3.4
555,Max Strus\max-strus-1,2018,2018,DePaul,Big East,31,1104,17.2,.546,.505,4.6,13.2,8.8,15.3,2.0,1.8,14.7,24.1,488,107.9,104.8,2.0,1.4,3.3,4.3,2.2,6.6
556,Jahmel Taylor\jahmel-taylor-1,2018,2018,Fresno State,MWC,32,884,15.6,.589,.573,2.0,13.8,7.9,15.0,1.7,0.5,10.9,16.6,295,121.3,102.7,2.0,1.3,3.3,4.2,0.5,4.7
557,Matisse Thybulle\matisse-thybulle-1,2018,2018,Washington,Pac-12,34,1098,18.2,.553,.536,3.2,7.5,5.4,15.5,5.2,4.8,18.1,19.1,382,104.9,98.7,1.3,2.0,3.3,3.0,5.9,8.8
558,Seth Towns\seth-towns-1,2018,2018,Harvard,Ivy,30,838,21.8,.545,.501,4.7,19.9,12.3,16.4,1.8,2.9,12.7,31.9,441,106.2,97.3,1.7,1.6,3.3,1.4,1.1,2.4
559,Akwasi Yeboah\akwasi-yeboah-1,2018,2018,Stony Brook,AEC,32,912,19.3,.589,.538,3.5,17.1,10.0,11.1,1.8,0.9,15.1,26.6,431,109.9,101.9,1.9,1.4,3.3,1.7,-0.8,0.8
560,Leron Black\leron-black-1,2018,2018,Illinois,Big Ten,31,789,22.3,.609,.578,7.7,18.3,12.5,7.8,0.7,1.2,12.6,27.2,410,117.2,106.7,2.4,0.8,3.2,3.3,-0.7,2.6
561,Cane Broome\cane-broome-1,2018,2018,Cincinnati,AAC,34,698,17.2,.568,.541,2.7,5.7,4.2,26.2,2.7,0.3,17.8,20.7,272,113.8,92.8,1.5,1.6,3.2,3.2,2.2,5.4
562,Thomas Bruce\thomas-bruce-1,2018,2018,Binghamton,AEC,29,903,20.5,.592,.597,7.1,26.0,16.4,8.4,1.1,7.4,15.8,18.5,315,111.1,98.5,1.5,1.6,3.2,-2.3,3.0,0.7
563,Zack Bryant\zack-bryant-1,2018,2018,Alabama-Birmingham,CUSA,33,1056,15.2,.541,.499,1.7,9.4,5.8,17.2,2.0,0.8,15.0,23.2,433,106.7,102.6,1.7,1.5,3.2,0.3,-0.1,0.1
564,Bryce Canda\bryce-canda-1,2018,2018,Portland State,Big Sky,33,1134,15.8,.505,.491,4.0,15.8,9.3,12.0,2.5,0.6,10.0,19.7,438,109.3,104.2,1.7,1.5,3.2,1.4,-0.2,1.1
565,Kenny Carpenter\kenny-carpenter-1,2018,2018,Cleveland State,Horizon,34,1146,17.5,.566,.552,2.4,15.5,8.9,15.9,1.9,1.5,9.5,20.2,426,112.3,107.8,2.1,1.1,3.2,1.2,-0.8,0.4
566,Phillip Carr\phillip-carr-1,2018,2018,Morgan State,MEAC,31,1018,18.3,.514,.447,9.3,22.2,15.4,8.1,1.2,2.4,11.4,21.6,416,110.3,103.5,1.9,1.4,3.2,-3.0,-0.5,-3.5
567,Christian Cunningham\christian-cunningham-2,2018,2018,Jacksonville State,OVC,33,777,20.5,.634,.661,12.7,21.5,17.2,3.7,1.8,9.0,19.5,16.0,241,112.7,91.2,1.3,1.9,3.2,-1.2,4.9,3.6
568,Ronald Delph\ronald-delph-1,2018,2018,Florida Atlantic,CUSA,31,910,22.1,.516,.496,9.4,22.3,15.6,6.1,0.8,6.9,10.5,26.2,420,104.1,95.7,1.3,1.9,3.2,-2.5,2.2,-0.3
569,Soufiyane Diakite\soufiyane-diakite-1,2018,2018,Bethune-Cookman,MEAC,32,893,18.8,.601,.590,11.7,23.2,17.5,7.4,1.6,3.0,18.4,16.9,335,113.1,98.3,1.5,1.6,3.2,-1.7,0.1,-1.6
570,Darnell Edge\darnell-edge-1,2018,2018,Fairleigh Dickinson,NEC,30,1021,17.1,.594,.542,1.4,8.1,4.8,13.0,2.2,0.1,11.6,19.7,402,119.3,110.0,2.5,0.8,3.2,2.2,-3.2,-1.0
571,Malachi Flynn\malachi-flynn-1,2018,2018,Washington State,Pac-12,31,1035,19.7,.554,.511,2.5,9.3,6.0,26.3,2.7,0.2,13.0,25.3,505,113.2,112.3,2.6,0.5,3.2,4.9,-1.1,3.7
572,Byron Frohnen\byron-frohnen-1,2018,2018,Texas-San Antonio,CUSA,35,956,16.2,.557,.534,7.0,20.2,13.6,13.4,1.8,1.6,15.3,13.9,300,115.7,100.0,1.6,1.6,3.2,-0.4,2.5,2.2
573,Leon Gilmore\leon-gilmore-1,2018,2018,Stephen F. Austin,Southland,35,812,17.0,.561,.531,6.5,19.1,12.7,9.9,2.3,2.6,17.2,19.8,314,108.1,92.4,1.2,1.9,3.2,-1.7,2.1,0.4
574,Randy Haynes\randy-haynes-1,2018,2018,Old Dominion,CUSA,32,957,15.3,.488,.473,3.6,10.5,7.0,16.2,2.7,1.1,10.3,23.9,370,104.0,95.8,1.2,2.0,3.2,1.7,1.3,3.0
575,Jalyn Hinton\jalyn-hinton-1,2018,2018,Jacksonville,A-Sun,32,755,21.3,.648,.661,8.6,16.7,12.6,4.2,1.6,5.0,9.4,15.8,268,128.4,101.4,2.0,1.2,3.2,-0.6,0.3,-0.3
576,Marlon Hunter\marlon-hunter-1,2018,2018,Jacksonville State,OVC,35,870,17.8,.550,.525,8.1,8.1,8.1,9.3,2.4,0.4,11.0,21.5,337,112.2,100.1,1.7,1.5,3.2,0.5,-0.5,0.0
577,Aundre Jackson\aundre-jackson-1,2018,2018,Loyola (IL),MVC,38,720,22.8,.630,.610,7.0,14.0,10.9,11.9,1.4,1.6,15.1,30.2,365,110.9,96.8,1.8,1.4,3.2,2.4,0.4,2.8
578,Trejon Jacob\trejon-jacob-1,2018,2018,Florida International,CUSA,31,1043,16.7,.545,.529,2.6,14.0,8.0,5.7,1.9,0.9,8.2,21.8,394,108.4,101.8,1.6,1.6,3.2,1.3,-1.0,0.3
579,Demontrae Jefferson\demontrae-jefferson-1,2018,2018,Texas Southern,SWAC,27,1016,21.1,.554,.506,2.0,6.9,4.5,27.9,1.9,0.0,13.0,31.1,607,110.9,113.1,2.7,0.5,3.2,4.4,-4.2,0.2
580,Paul Jorgensen\paul-jorgensen-1,2018,2018,Butler,Big East,35,961,16.4,.540,.515,2.0,12.1,7.0,15.6,2.2,0.2,8.8,19.2,356,115.4,104.8,2.0,1.2,3.2,4.6,2.1,6.7
581,Kerem Kanter\kerem-kanter-1,2018,2018,Xavier,Big East,35,573,28.8,.648,.618,9.5,21.7,16.0,6.5,1.0,1.9,9.0,27.6,326,127.5,103.3,2.4,0.8,3.2,5.9,-0.3,5.6
582,Jamaal King\jamaal-king-1,2018,2018,Saint Francis (PA),NEC,31,959,21.1,.584,.538,1.5,9.9,5.8,23.5,2.2,0.1,16.6,30.3,542,109.2,108.4,2.3,0.9,3.2,2.0,-3.5,-1.5
583,Mike Lewis II\mike-lewisii-1,2018,2018,Duquesne,A-10,32,994,16.0,.556,.508,1.8,7.1,4.3,4.9,2.1,0.1,9.0,23.3,395,114.8,107.6,2.3,1.0,3.2,2.9,-3.2,-0.3
584,Matty McConnell\matty-mcconnell-1,2018,2018,Robert Morris,NEC,32,1021,15.0,.499,.443,1.6,14.2,7.6,17.6,3.5,1.7,13.2,19.0,347,105.1,97.3,1.2,2.0,3.2,-0.1,2.6,2.5
585,Cameron McGriff\cameron-mcgriff-1,2018,2018,Oklahoma State,Big 12,36,868,17.6,.607,.533,9.7,15.1,12.3,7.5,1.8,2.3,16.7,16.5,307,120.6,103.4,2.0,1.2,3.2,3.0,3.2,6.2
586,MiKyle McIntosh\mikyle-mcintosh-1,2018,2018,Oregon,Pac-12,36,1012,16.7,.554,.514,6.7,19.5,13.1,9.9,1.6,1.4,14.1,22.1,409,110.5,104.3,1.9,1.3,3.2,1.0,1.0,2.0
587,Chima Moneke\chima-moneke-1,2018,2018,UC-Davis,Big West,21,631,27.5,.581,.533,9.1,29.8,19.7,8.7,2.0,4.4,14.4,32.9,359,109.2,91.5,1.6,1.6,3.2,-0.5,1.7,1.2
588,Bryce Nze\bryce-nze-1,2018,2018,Milwaukee,Horizon,33,972,19.6,.581,.592,11.6,22.5,17.0,9.3,1.7,5.6,19.3,19.6,350,106.6,97.4,1.4,1.9,3.2,-0.7,3.5,2.8
589,Shawn Occeus\shawn-occeus-1,2018,2018,Northeastern,CAA,33,953,16.7,.591,.552,1.7,8.9,5.4,11.9,4.0,1.9,16.2,19.9,329,108.5,98.5,1.4,1.7,3.2,1.0,2.5,3.5
590,Nuni Omot\nuni-omot-1,2018,2018,Baylor,Big 12,34,805,18.7,.646,.605,4.7,12.6,8.9,13.4,1.3,1.5,16.7,19.2,313,122.5,104.2,2.2,1.0,3.2,5.4,2.2,7.6
591,Demetre Rivers\demetre-rivers-1,2018,2018,Mercer,Southern,34,969,16.5,.647,.596,4.5,9.7,7.2,6.5,1.1,1.0,13.8,18.2,332,123.0,109.3,2.4,0.8,3.2,3.2,-2.1,1.1
592,Ronshad Shabazz\ronshad-shabazz-1,2018,2018,Appalachian State,Sun Belt,33,1079,17.4,.511,.478,1.9,6.6,4.2,20.4,1.9,0.2,11.7,30.0,577,105.5,106.3,2.0,1.2,3.2,1.3,-3.3,-2.0
593,Mike Thomas\mike-thomas-2,2018,2018,Hawaii,Big West,28,651,23.6,.616,.576,10.6,21.8,16.1,12.7,0.4,1.5,12.9,27.1,343,119.1,101.0,2.2,1.0,3.2,2.2,-0.4,1.8
594,Martez Walker\martez-walker-1,2018,2018,Oakland,Horizon,26,965,17.9,.607,.552,3.3,8.8,6.1,8.3,1.3,1.4,10.7,21.3,404,119.3,109.9,2.5,0.7,3.2,3.1,-1.9,1.2
595,Ryan Welage\ryan-welage-1,2018,2018,San Jose State,MWC,30,1039,19.2,.579,.534,3.1,14.9,9.2,10.1,0.9,0.6,10.3,25.6,474,113.5,111.2,2.5,0.7,3.2,2.7,-2.4,0.2
596,Jamal Williams\jamal-williams-3,2018,2018,Sam Houston State,Southland,36,901,17.8,.559,.535,9.3,15.3,12.2,14.2,2.5,0.6,15.7,17.7,316,112.5,98.6,1.6,1.6,3.2,0.4,1.5,1.9
597,Chris Wray\chris-wray-1,2018,2018,Mount St. Mary's,NEC,24,768,24.0,.566,.622,11.7,19.7,15.7,24.4,3.8,7.2,18.4,17.7,297,117.0,98.2,1.8,1.4,3.2,0.4,5.7,6.1
598,Paul Atkinson\paul-atkinson-1,2018,2018,Yale,Ivy,31,749,20.2,.694,.692,8.4,14.1,11.2,8.2,1.6,2.4,13.0,16.1,271,131.9,106.0,2.2,0.8,3.1,1.5,0.1,1.6
599,Jeremiah Bell\jeremiah-bell-1,2018,2018,Milwaukee,Horizon,32,975,17.2,.551,.524,1.2,11.2,6.2,12.5,2.3,0.4,9.7,24.5,403,108.6,103.1,1.8,1.4,3.1,2.1,-1.6,0.5
600,Brandon Boyd\brandon-boyd-1,2018,2018,Idaho State,Big Sky,29,858,21.0,.583,.538,2.2,14.4,8.6,17.4,2.6,0.2,13.1,25.6,422,112.5,105.1,2.1,1.0,3.1,2.5,-1.1,1.4
601,Bolden Brace\bolden-brace-1,2018,2018,Northeastern,CAA,33,812,16.7,.645,.615,3.9,19.6,12.1,16.3,1.5,1.7,17.2,15.9,266,121.2,100.5,1.8,1.3,3.1,2.5,1.7,4.3
602,Troy Brown\troy-brown-5,2018,2018,Oregon,Pac-12,35,1093,16.6,.532,.494,5.9,18.0,12.0,18.7,2.9,0.8,18.8,21.0,424,105.7,102.4,1.5,1.6,3.1,1.3,2.9,4.3
603,Leroy Buchanan\leroy-buchanan-1,2018,2018,Murray State,OVC,32,878,15.9,.569,.550,4.7,11.6,8.3,7.3,3.3,1.5,14.1,17.3,272,111.4,96.7,1.3,1.8,3.1,0.5,2.5,3.0
604,Rodney Bullock\rodney-bullock-1,2018,2018,Providence,Big East,34,1120,16.5,.542,.497,5.0,15.2,10.0,7.2,1.4,3.2,12.8,23.0,444,105.8,104.2,1.6,1.4,3.1,1.7,2.6,4.3
605,Olin Carter III\olin-carteriii-1,2018,2018,San Diego,WCC,34,1184,12.8,.534,.510,1.0,9.3,5.3,10.2,1.7,1.7,8.8,19.6,376,105.4,102.1,1.4,1.8,3.1,0.7,0.3,1.0
606,Eric Carter\eric-carter-1,2018,2018,Delaware,CAA,30,869,21.5,.616,.593,9.4,27.2,18.2,12.0,1.2,3.3,18.3,19.7,345,115.9,105.4,2.0,1.0,3.1,-0.1,1.3,1.2
607,Kameron Chatman\kameron-chatman-1,2018,2018,Detroit Mercy,Horizon,29,945,22.1,.589,.549,4.6,23.6,13.8,12.9,2.0,1.2,11.9,24.5,477,115.7,111.1,2.5,0.6,3.1,2.3,-1.9,0.4
608,Geno Crandall\geno-crandall-1,2018,2018,North Dakota,Big Sky,32,1068,20.3,.609,.573,3.5,12.2,7.8,21.6,3.4,0.3,19.4,25.3,537,108.9,108.8,2.2,0.9,3.1,2.9,-0.6,2.4
609,Bryant Crawford\bryant-crawford-1,2018,2018,Wake Forest,ACC,31,987,20.0,.553,.485,1.4,9.3,5.3,32.1,2.8,0.6,17.6,28.7,533,108.6,108.4,2.3,0.9,3.1,5.6,0.4,5.9
610,Alpha Diallo\alpha-diallo-1,2018,2018,Providence,Big East,32,983,18.4,.529,.488,7.8,16.6,12.2,15.9,1.9,1.0,13.0,23.5,426,108.2,103.7,1.8,1.3,3.1,2.8,3.0,5.8
611,Conner Frankamp\conner-frankamp-1,2018,2018,Wichita State,AAC,31,742,18.1,.558,.529,0.6,7.7,4.3,16.9,1.8,0.8,3.9,20.2,296,127.8,105.7,2.3,0.9,3.1,5.6,-0.2,5.3
612,Taylor Funk\taylor-funk-1,2018,2018,Saint Joseph's,A-10,32,920,17.1,.590,.567,3.8,14.3,9.0,9.3,1.5,2.0,9.6,19.2,341,114.8,102.9,1.8,1.3,3.1,3.7,0.7,4.3
613,Jordan Garnett\jordan-garnett-1,2018,2018,Northern Kentucky,Horizon,32,932,11.5,.606,.594,3.7,8.4,6.2,11.1,1.7,1.5,16.2,11.2,221,118.6,98.2,1.3,1.7,3.1,0.9,2.0,2.9
614,Jacob Gilyard\jacob-gilyard-1,2018,2018,Richmond,A-10,32,1166,17.2,.589,.556,1.6,5.9,3.7,20.5,4.5,0.1,14.8,16.5,380,114.9,109.0,2.1,1.0,3.1,3.8,-0.1,3.7
615,Donte Grantham\donte-grantham-1,2018,2018,Clemson,ACC,19,605,23.7,.654,.632,6.1,18.4,12.6,15.9,1.5,3.1,13.5,20.5,257,125.2,97.1,1.9,1.2,3.1,6.1,4.6,10.7
616,LaDarien Griffin\ladarien-griffin-1,2018,2018,St. Bonaventure,A-10,33,979,16.0,.536,.491,9.6,14.9,12.3,7.1,1.4,5.2,12.6,16.0,309,113.8,101.6,1.6,1.5,3.1,-0.2,4.1,3.9
617,Frank Howard\franklin-howard-1,2018,2018,Syracuse,ACC,37,1422,13.9,.478,.444,1.6,8.6,5.2,29.1,3.0,0.9,18.4,25.4,553,96.9,101.0,0.9,2.3,3.1,1.5,2.3,3.8
618,Mike Hughes\mike-hughes-1,2018,2018,Georgia Southern,Sun Belt,33,1009,14.0,.506,.438,2.1,13.8,7.8,10.4,1.9,1.5,11.7,20.1,362,107.0,100.3,1.4,1.7,3.1,0.2,0.3,0.5
619,Samuel Idowu\samuel-idowu-1,2018,2018,Saint Peter's,MAAC,32,778,21.2,.561,.520,8.3,21.5,14.9,7.8,1.3,7.2,12.4,25.4,331,109.7,96.8,1.6,1.5,3.1,-0.9,2.4,1.5
620,Sam Iorio\sam-iorio-2,2018,2018,American,Patriot,28,934,21.3,.610,.580,5.8,19.4,12.2,9.3,2.4,3.0,12.6,22.2,381,115.2,107.4,2.2,0.9,3.1,1.3,-1.4,-0.1
621,Parker Jackson-Cartwright\parker-jackson-cartwright-1,2018,2018,Arizona,Pac-12,35,1120,13.1,.585,.558,1.0,7.7,4.6,22.1,2.6,0.4,21.7,13.6,321,115.8,105.8,1.8,1.3,3.1,4.0,1.6,5.6
